시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,점포구분명
의정부시,애비뉴모나코,2019-07-29,,1,정상영업,,,8625.06,11813,"경기도 의정부시 오목로 196, 민락2지구 제일풍경채 센텀-애비뉴모나코 (민락동)",경기도 의정부시 민락동 803 민락2지구 제일풍경채 센텀-애비뉴모나코,11813,37.7437873999,127.0989539220,그 밖의 대규모점포,208627.776413231    ,471251.468626339    ,대규모점포
의정부시,GS THE FRESH 의정부센트럴점,2024-09-06,,1,정상영업,,,143.5,11699,"경기도 의정부시 경의로 132, 상가 c동 1층 101~105,115호 (의정부동, 의정부역센트럴자이&위브캐슬)",경기도 의정부시 의정부동 724 의정부역센트럴자이&위브캐슬,11699,37.7308686363,127.0507019464,구분없음,204368.427119001    ,469951.268772564    ,준대규모점포
의정부시,홈플러스의정부점,2003-04-16,,1,정상영업,,031-850-8000,32677.65,480-865,경기도 의정부시 청사로 38 (금오동),경기도 의정부시 금오동 475번지 1호,11757,37.7521704799,127.0710175592,복합쇼핑몰,206192.090833323    ,472186.18249487     ,대규모점포
의정부시,이마트 의정부점,2012-03-20,,1,정상영업,,850-1251,13784.64,11814,"경기도 의정부시 민락로 210 (민락동, 이마트)",경기도 의정부시 민락동 849번지,11814,37.7431860471,127.1023622658,대형마트,208951.542114843    ,471192.156816017    ,대규모점포
의정부시,롯데슈퍼 신곡점,2012-03-20,,1,정상영업,,031 843 3584,1318.5,480-832,경기도 의정부시 동일로 583 (신곡동),경기도 의정부시 신곡동 560번지,480-071,37.7401108027,127.0564118112,복합쇼핑몰,204869.561341151    ,470861.966898254    ,준대규모점포
의정부시,롯데쇼핑(주) 롯데슈퍼 가능역점,20120514,,1,정상영업,,031-856-5612,211.57,,경기도 의정부시 평화로 635 (의정부동),경기도 의정부시 의정부1동 235번지 17호,480844,37.7486653842,127.0448620381,구분없음,203877.860464049    ,471799.285751954    ,준대규모점포
의정부시,롯데마트장암점,2006-12-27,,1,정상영업,,031 849-2520,6406.64,480-030,경기도 의정부시 장곡로 224 (장암동),경기도 의정부시 장암동 38번지 10  호,11722,37.7236760151,127.0530602539,그 밖의 대규모점포,204630.543411273    ,469034.163890834    ,대규모점포
의정부시,롯데쇼핑(주) 마그넷 의정부점,20001207,,1,정상영업,,031 8502511,9734.6,,경기도 의정부시 산단로76번길 116 (용현동),경기도 의정부시 용현동 527번지 1호   ,11787,37.7427411,127.0842073,대형마트,207357.633104922    ,471153.493650556    ,
의정부시,(사)의정부제일시장번영회,1976-06-01,,1,정상영업,,031-846-2617,11800,480-852,경기도 의정부시 태평로73번길 20 (의정부동),경기도 의정부시 의정부1동 160번지,480-842,37.7394019398,127.0501169382,시장,204373.018448625    ,470811.577589593    ,대규모점포
의정부시,코스트코 홀세일 의정부점,20130724,,1,정상영업,,0318503300,13503.11,480090,경기도 의정부시 용민로489번길 9 (민락동),경기도 의정부시 민락동 903번지,11815,37.7512349,127.1191197,대형마트,210434.566999847    ,472099.165269005    ,대규모점포
의정부시,(주)신세계 의정부점,2011-11-09,,1,정상영업,,031-8082-1042,51672.88,480-852,경기도 의정부시 평화로 525 (의정부동),경기도 의정부시 의정부2동 168번지 54호 외 7필지,480-852,37.7379343921,127.0458357050,복합쇼핑몰,204011.301931196    ,470564.015529834    ,대규모점포
의정부시,의정부역지하상가,1996-05-11,,1,정상영업,,031-870-8704,8309.93,11696,"경기도 의정부시 시민로 지하 100 (의정부동, 의정부지하상가)",경기도 의정부시 의정부동 495번지,11696,37.7388956655,127.0473620357,복합쇼핑몰,203896.021836361    ,470661.250530153    ,대규모점포
이천시,이천 롯데프리미엄 아울렛,2013-08-06,,1,정상영업,,031-640-0521,69930,467-821,경기도 이천시 호법면 프리미엄아울렛로 177-74,경기도 이천시 호법면 단천리 산 48번지 1호,467-821,37.2423205807,127.3999920575,복합쇼핑몰,235461.813044175    ,415640.639277805    ,대규모점포
이천시,(주)프라자2000,19990913,,1,정상영업,,031 3671677,,,경기도 이천시 중리천로 98 (중리동),경기도 이천시 중리동 220호   ,17373,37.2775531,127.4477983,그 밖의 대규모점포,239629.266702268    ,419598.835872292    ,
이천시,(주)이마트에브리데이(이천점),2012-06-26,,1,정상영업,,031-638-0017,1282,17375,경기도 이천시 중리천로 18 (중리동),경기도 이천시 중리동 21-1,17375,37.2799811004,127.4398299920,구분없음,238934.316946629    ,419876.035365793    ,준대규모점포
이천시,(주)이마트에브리데이 이천갈산점,2016-07-07,,1,정상영업,,031-8011-2021,772.08,17359,경기도 이천시 안흥로 70 (갈산동),경기도 이천시 갈산동 602번지,17359,37.2840622948,127.4553382286,구분없음,240306.158458325    ,420332.156379018    ,준대규모점포
이천시,(주)이마트에브리데이 이천부발점,2025-03-04,,1,정상영업,,02-380-5060,0,17328,"경기도 이천시 부발읍 경충대로 2269, 롯데프라자 1층",경기도 이천시 부발읍 신하리 399-1 롯데프라자,17328,37.2610552034,127.4745350978,구분없음,242016.421941572    ,417771.647304977    ,준대규모점포
이천시,(주)이마트에브리데이(이천점),2012-06-26,,1,정상영업,,031-638-0017,1282,467-808,경기도 이천시 중리천로 18 (중리동),경기도 이천시 중리동 21번지 1호,467-808,37.2799811004,127.4398299920,구분없음,238934.316946629    ,419876.035365793    ,준대규모점포
이천시,(주)이랜드리테일NC이천점,2013-10-30,,1,정상영업,,031-633-6898,14628,467-804,경기도 이천시 영창로 165 (창전동),경기도 이천시 창전동 152번지 5호,467-804,37.2819377843,127.4411144413,쇼핑센터,239066.829966423    ,420094.84719581     ,대규모점포
이천시,(주)노브랜드 이천안흥점,20170920,,1,정상영업,,031-638-8312,344,17371,경기도 이천시 영창로 290 (안흥동),경기도 이천시 안흥동 353번지 6호,17371,37.2807990785,127.4549453361,구분없음,240274.674064413    ,419969.69866586     ,준대규모점포
이천시,(주)이마트이천점,2000-05-22,,1,정상영업,,031 644 8053,8879,467-110,경기도 이천시 이섭대천로 1440-50 (증포동),경기도 이천시 증포동 47-4번지 13호,17348,37.2939790459,127.4591120250,복합쇼핑몰,240622.258190291    ,421449.129399305    ,대규모점포
이천시,롯데쇼핑(주) 롯데마트 이천점,2014-12-17,,1,정상영업,,,14460.81,17372,"경기도 이천시 구만리로 191 (안흥동, 롯데캐슬 골드스카이)",경기도 이천시 안흥동 474번지 롯데캐슬 골드스카이,17372,37.2748947727,127.4545991839,대형마트,240254.30365186     ,419284.62693122     ,대규모점포
이천시,롯데쇼핑(주) 롯데슈퍼 송정점,20090912,,1,정상영업,,031-638-5601,0,17344,경기도 이천시 증신로291번길 82 (송정동),경기도 이천시 송정동 317번지 3호,17344,37.2965646430,127.4356533781,구분없음,238563.750432498    ,421703.583393763    ,준대규모점포
이천시,서전타운,19960325,,1,정상영업,,031 6371864,,,,경기도 이천시 부발읍 아미리 1006-3호   ,17332,,,그 밖의 대규모점포,,,
파주시,(주)신세계사이먼 파주점,20100917,,1,정상영업,,031-8071-7001,52503,,경기도 파주시 탄현면 필승로 200,경기도 파주시 탄현면 법흥리 1790번지 8호,413841,37.7693560552,126.6965126169,전문점,173172.828879481    ,474158.9428211      ,대규모점포
파주시,(주)이마트 파주운정점,2010-12-09,,1,정상영업,,031941 2150,10417.88,413-100,경기도 파주시 한울로 123 (동패동),경기도 파주시 동패동 1763번지,413-100,37.7103889772,126.7450715864,대형마트,177453.945515036    ,467576.438594292    ,대규모점포
파주시,문산시장,19920617,,1,정상영업,,031 9522438,285.75,413904,경기도 파주시 문산읍 문산로26번길 14,경기도 파주시 문산읍 문산리 10-92호,10823,37.8567203,126.7816543,그 밖의 대규모점포,180721.240886153    ,483823.915592572    ,준대규모점포
파주시,롯데프리미엄아울렛파주점,20111026,,1,정상영업,,031009603150,36314,413120,경기도 회동길 390,경기도 파주시 문발동 104번지 1호 외,413120,,,복합쇼핑몰,172999.56240000000  ,468723.82280800000  ,대규모점포
파주시,청도훼미리코아,19930128,,1,정상영업,,031 9533860,,,경기도 파주시 문산읍 문산역로 107 (문산리),경기도 파주시 문산읍 문산리 17-25호   ,10824,37.8556574,126.7866231,그 밖의 대규모점포,,,
파주시,이마트에브리데이 팜스프링점,2012-05-23,,1,정상영업,,031-948-9489,980.75,10850,경기도 파주시 시청로 190 (아동동),경기도 파주시 아동동 275-6번지,10850,37.7706946851,126.7779996543,구분없음,180355.254248507    ,474266.843537213    ,준대규모점포
파주시,팜스프링상가,20000915,,1,정상영업,,,10000,413809,경기도 파주시 송화로 13 (금촌동),경기도 파주시 아동동 산6-1호,,,,그 밖의 대규모점포,180319.716425656    ,474672.162897883    ,대규모점포
파주시,팜스프링상가,19990416,,1,정상영업,,031 9431231,,,,경기도 파주시 금촌동 5-1호   ,,,,그 밖의 대규모점포,,,
파주시,금촌타워상가,19980612,,1,정상영업,,031 9459910,7737.81,413826,경기도 파주시 중앙로 308 (금촌동),경기도 파주시 금촌동 52-39호,10930,37.7632810,126.7756230,그 밖의 대규모점포,180164.400733412    ,473454.182060402    ,대규모점포
파주시,(주)이마트파주점,2010-03-24,,1,정상영업,,031-950-1053,9184.17,413-090,경기도 파주시 당하길 10 (당하동),경기도 파주시 교하읍 야당1리 195번지 5호,413-835,37.7469662690,126.7510452244,대형마트,178030.82794167     ,471632.260930404    ,대규모점포
파주시,금촌신시장,19950512,,1,정상영업,,031 9412723,,,경기도 파주시 금정로 84 (금촌동),경기도 파주시 금촌동 64-60호   ,10929,37.7621769,126.7730957,그 밖의 대규모점포,,,
파주시,신세계 이마트 파주점,20050331,,1,정상영업,,031 950 1234,0,,경기도 파주시 당하길 10,경기도 파주시 교하읍 당하리 195번지 5호,10866,37.7469662690,126.7510452244,대형마트,,,대규모점포
파주시,롯데프리미엄아울렛파주점,2025-07-16,,1,정상영업,,0319603194,36314,10881,"경기도 파주시 회동길 390, 롯데프리미엄아울렛 (문발동)",경기도 파주시 문발동 645 롯데프리미엄아울렛,10881,37.7177916524,126.6937794660,복합쇼핑몰,172931.265518853    ,468411.848859123    ,대규모점포
파주시,이채쇼핑몰,20040920,,1,정상영업,,031 9463742,7776.31,413120,경기도 파주시 문발로 220 (문발동),경기도 파주시 교하읍 문발리 502번지 1호,10881,37.7137335,126.6877216,쇼핑센터,172472.74587000000  ,468285.52415500000  ,대규모점포
파주시,홈플러스(주)파주문산점,2008-09-01,,1,정상영업,,031-960-8000,10326.4,413-901,경기도 파주시 문산읍 방촌로 1759,경기도 파주시 문산읍 당동리 산업단지내 지원시설용지 1-1,413-902,37.8697363281,126.7850270241,대형마트,181002.777532337    ,485203.012122524    ,대규모점포
파주시,더콜로니운정몰,20120627,,1,정상영업,,02-557-8828,34984,,경기도 파주시 청암로17번길 17 (파주운정택지개발지구 F3-8 블럭) (목동동),경기도 파주시 목동동 927번지 (파주운정택지개발지구 F3-8 블럭),10892,37.7294498,126.7367159,쇼핑센터,176725.26242028     ,469706.991119381    ,대규모점포
파주시,이마트에브리데이 광탄점,2012-05-23,,1,정상영업,,031-947-1923,996.6,413-854,경기도 파주시 광탄면 큰여울길 44,경기도 파주시 광탄면 신산리 188번지 11호,413-854,37.7803090909,126.8487099850,구분없음,186601.793372607    ,475319.542751513    ,준대규모점포
평택시,롯데쇼핑(주) 롯데마트 평택점,2009-05-28,,1,정상영업,,031-8053-2521,11450.91,450-020,경기도 평택시 평택5로 30 (합정동),경기도 평택시 합정동 968번지 1호,450-020,36.9883462779,127.1117534348,대형마트,209876.420133429    ,387425.098329575    ,대규모점포
평택시,평택프리미엄아울렛,2021-12-14,,1,정상영업,,0316601000,29652,17787,경기도 평택시 경기대로 945(장당동),경기도 평택시 장당동 154-2,17787,37.0341109043,127.0695807516,전문점,206113.48015676     ,392491.288366379    ,대규모점포
평택시,주)이마트평택점,2001-07-30,,1,정상영업,,031-371-1234,9364,,경기도 평택시 영신로 29 (지제동),경기도 평택시 지제동 50호,17840,37.0211066578,127.0755336861,대형마트,206675.071220529    ,391060.040415712    ,대규모점포
평택시,홈플러스 평택안중,2011-03-28,,1,정상영업,,03180468200,16000,17816,경기도 평택시 안중읍 서동대로 1489,경기도 평택시 안중읍 현화리 산 274번지,17816,36.9902412081,126.9162575207,대형마트,192485.121561252    ,387625.950254015    ,대규모점포
평택시,GS THE FRESH 평택고덕점,2023-12-08,,1,정상영업,,031-667-6479,277,18014,"경기도 평택시 고덕국제3길 143, 101호 (고덕동)",경기도 평택시 고덕동 1956-1,18014,37.0503992231,127.0476372028,구분없음,204166.817716298    ,394301.558793892    ,준대규모점포
평택시,브리티시 고덕,2023-03-28,,1,정상영업,,031-8065-5947,31268.84,18018,"경기도 평택시 고덕국제대로 77 (고덕동, 힐스테이트고덕센트럴)",경기도 평택시 고덕동 2618-3 힐스테이트고덕센트럴,18018,37.0443647011,127.0419041141,그 밖의 대규모점포,203709.243236458    ,393590.810761107    ,대규모점포
평택시,(주)지에스리테일 평택이충점,2012-05-14,,1,정상영업,,617-9001,1213.47,459-030,경기도 평택시 이충로35번길 28-22 (이충동),경기도 평택시 이충동 667번지,459-030,37.0598605043,127.0659485436,그 밖의 대규모점포,205796.899262265    ,395351.975127968    ,준대규모점포
평택시,AK PLAZA 평택점,2009-04-22,,1,정상영업,,031-615-1296,31750,450-827,경기도 평택시 평택로 51 (평택동),경기도 평택시 평택동 185번지 568호,450-827,36.9919006082,127.0832927297,백화점,207523.442711596    ,387674.877266816    ,대규모점포
평택시,엠프라자,20070626,,1,정상영업,,031 6526644,12090.32,450010,경기도 평택시 중앙로 46 (평택동),경기도 평택시 평택동 35번지 3호,450010,36.9942489,127.0878969,쇼핑센터,207757.770973839    ,388080.83595037     ,대규모점포
평택시,킴스클럽평택점,19960923,,1,정상영업,,031 6506005,,,경기도 평택시 경기대로 271 (비전동),경기도 평택시 비전동 830-2호   ,17885,36.9949133,127.1127014,대형마트,,,
평택시,뉴코아아울렛평택점,2009-09-29,,1,정상영업,,031 650 6720(6014),14648.42,,경기도 평택시 경기대로 279 (비전동),경기도 평택시 비전동 830번지 1호,450-150,36.9955602360,127.1125034426,복합쇼핑몰,209947.80648191     ,388208.048761482    ,대규모점포
평택시,홈플러스 송탄점,2009-05-29,,1,정상영업,,031 80538000,10343.35,,경기도 평택시 경기대로 1103 (장당동),경기도 평택시 장당동 390번지 1호,459-020,37.0449813307,127.0595333675,대형마트,205228.393696342    ,393704.000108834    ,대규모점포
포천시,홈플러스(주)송우점,2007-03-12,,1,정상영업,,031 540 7121,10845,487-820,경기도 포천시 소흘읍 솔모루로 9,경기도 포천시 소흘읍 송우리 760번지 60호,487-823,37.8243304783,127.1412878644,복합쇼핑몰,212370.178657853    ,480201.182904       ,대규모점포
포천시,롯데쇼핑(주) 롯데슈퍼 포천일동점,2011-10-04,,1,정상영업,,(031)533-5601~4,716.03,487-850,경기도 포천시 일동면 화동로 1072,경기도 포천시 일동면 기산리 82번지 35호,487-851,37.9587528035,127.3190366810,그 밖의 대규모점포,227973.976182363    ,495167.132130244    ,준대규모점포
포천시,홈플러스(주),20070312,,1,정상영업,,031 540-7182,10845,,경기도 포천시 소흘읍 솔모루로 9,경기도 포천시 소흘읍 송우리 730번지 60호,11180,37.8241968,127.1412233,그 밖의 대규모점포,212370.178657853    ,480201.182904       ,
포천시,(주)이마트에브리데이 영북점,2012-03-28,,1,정상영업,,031-532-5327,643.4,487-892,경기도 포천시 영북면 영북로 178,경기도 포천시 영북면 운천리 345번지 6호,487-892,38.0901656506,127.2752189821,구분없음,224070.86410856     ,509736.119699549    ,준대규모점포
포천시,(주)이마트 포천점,2013-01-07,,1,정상영업,,031-540-1201,8889.96,487-030,경기도 포천시 호국로 915 (설운동),경기도 포천시 설운동 2번지,487-030,37.8477493021,127.1604631520,대형마트,214023.590086578    ,482831.746228286    ,대규모점포
하남시,백송한신종합상가,19960124,,1,정상영업,,031 7948660,,,,경기도 하남시 신장동 528-5호   ,12953,37.5394317,127.2177037,대형마트,,,
하남시,신장시장,19770305,,1,정상영업,,031 7922651,,,경기도 하남시 신장1로3번길 69 (신장동),경기도 하남시 신장동 427-159호   ,12957,37.5380392,127.2052311,그 밖의 대규모점포,,,
하남시,현대베스코아,19980924,,1,정상영업,,,,,경기도 하남시 대청로 33 (신장동),경기도 하남시 신장동 523-1호   ,12947,37.5410116,127.2159544,대형마트,,,
하남시,홈플러스(주)하남점,20160201,,1,정상영업,,02-3457-8000,10350,,,경기도 하남시 신장동 747번지,465030,,,대형마트,,,대규모점포
하남시,신안종합상가,19960620,,1,정상영업,,031 7915650,,,,경기도 하남시 창우동 521호   ,12955,37.5367051,127.2256159,대형마트,219875.138844448    ,448305.808523169    ,
하남시,스타필드 시티 위례점,20161031,,1,정상영업,,02-380-9396,45170,13012,"경기도 하남시 위례대로 200, 스타필드시티 위례점 (학암동)",경기도 하남시 학암동 660번지 스타필드시티 위례점,13012,37.4801127045,127.1484593147,쇼핑센터,,,대규모점포
하남시,이마트 하남점,20200610,,1,정상영업,,02-380-5234,14148.62,12927,"경기도 하남시 덕풍서로 70, 하남풍산지구 이마트 (덕풍동)",경기도 하남시 덕풍동 736번지 하남풍산지구 이마트,12927,37.5527737515,127.2053480453,대형마트,218076.91973786     ,450073.163619109    ,대규모점포
하남시,스타필드 하남,2016-04-14,,1,정상영업,,031-796-4254,133515.61,12942,"경기도 하남시 미사대로 750 (신장동, 스타필드하남)",경기도 하남시 신장동 616번지 지역현안사업2지구 내 물류유통시설용지,12942,37.5454181290,127.2237611843,복합쇼핑몰,219699.010520355    ,449270.371200837    ,대규모점포
하남시,(주)지에스리테일 하남점,2011-12-26,,1,정상영업,,031-795-1682,1047,465-030,경기도 하남시 신장1로9번길 74 (신장동),경기도 하남시 신장동 427번지 53호,465-030,37.5390748743,127.2060471621,구분없음,218092.270999261    ,448561.965519817    ,준대규모점포
하남시,이마트 하남점,2008-05-20,,1,정상영업,,02-380-5234,14148.62,465-723,경기도 하남시 덕풍서로 70 (덕풍동),경기도 하남시 덕풍동 736번지,465-010,37.5527737515,127.2053480453,대형마트,218076.91973786     ,450073.163619109    ,대규모점포
하남시,스타필드 시티 위례점,2016-10-31,,1,정상영업,,02-380-9396,45170,465-240,경기도 하남시 위례대로 200 (학암동),경기도 하남시 학암동 660번지,465-240,37.4801127045,127.1484593147,쇼핑센터,213056.041875501    ,441993.377546086    ,대규모점포
하남시,현대상가,19940830,,1,정상영업,,,,,,경기도 하남시 신장동 528호   ,12953,37.5395104,127.2190277,대형마트,219293.47326337     ,448616.30099642     ,
하남시,코스트코 홀세일 하남점,2017-10-25,,1,정상영업,,02-2630-2648,14625.31,12938,"경기도 하남시 미사강변중앙로 40, 코스트코 홀세일 하남점 (풍산동)",경기도 하남시 풍산동 609 코스트코 홀세일 하남점,12938,37.5503650220,127.1938892987,대형마트,217063.768457455    ,449847.097381194    ,대규모점포
하남시,홈플러스(주) 경기하남점,2010-12-07,,1,정상영업,,0317777015,10650,465-030,"경기도 하남시 하남대로 747 (신장동, 홈플러스 하남점)",경기도 하남시 신장1동 570번지,465-821,37.5380094975,127.2126504319,대형마트,218722.326285059    ,448437.965903226    ,대규모점포
화성시,하나로마트 봉담점,2008-12-17,,1,정상영업,,031-8012-6613,5233,445-893,경기도 화성시 봉담읍 동화길 81-16,경기도 화성시 봉담읍 동화리 597번지 1호,445-893,37.2175919370,126.9590871897,복합쇼핑몰,196298.667303854    ,412856.90918779     ,대규모점포
화성시,라스플로레스,2017-12-13,,1,정상영업,,031-378-5331,34780,18478,경기도 화성시 동탄대로 537 (오산동),경기도 화성시 오산동 1019,18478,37.2022258061,127.0979268967,복합쇼핑몰,208624.936086903    ,411151.948385108    ,대규모점포
화성시,(주)이마트 스타필드 마켓 동탄점,2007-12-18,,1,정상영업,,02-380-5234,16336.64,445-170,경기도 화성시 동탄중앙로 376 (석우동),경기도 화성시 석우동 44번지,445-170,37.2144396098,127.0796825662,대형마트,207005.769592372    ,412503.434111401    ,대규모점포
화성시,트레이더스 홀세일 클럽 동탄점,2021-02-25,,1,정상영업,,02-380-9429,14828.36,18481,경기도 화성시 동탄대로 451(오산동),경기도 화성시 오산동 1022,18481,37.1935878821,127.0972065138,대형마트,208551.191176942    ,410187.304225812    ,대규모점포
화성시,롯데백화점 동탄점,2020-05-08,,1,정상영업,,031-320-4298,76978.9,18478,"경기도 화성시 동탄역로 160, 동탄역 롯데캐슬 (오산동)",경기도 화성시 오산동 967-157 동탄역 롯데캐슬,18478,37.2006753770,127.0979238519,백화점,208569.642431686    ,410949.263462028    ,대규모점포
화성시,타임테라스(TIMES TERRACE),2010-12-22,,1,정상영업,,031-371-7000,36585.2,445-160,경기도 화성시 동탄중앙로 220 (반송동),"경기도 화성시 반송동 96, 98번지",445-160,,,복합쇼핑몰,206044.332509042    ,411453.905695269    ,대규모점포
화성시,우정프라자(주),19950210,,1,정상영업,,031 2938405,,,경기도 화성시 봉담읍 삼천병마로 1271,경기도 화성군 봉담읍 상리 31-3호   ,18313,37.2199477896,126.9480582216,그 밖의 대규모점포,,,
화성시,이지바이 봉담,2023-01-09,,1,정상영업,,,5850.02,,경기도 화성시 봉담읍 상리1길 72,경기도 화성시 봉담읍 상리 691,18309,37.2246041273,126.9452964472,대형마트,,,대규모점포
화성시,홈플러스(주) 화성향남점,2011-02-07,,1,정상영업,,031-8059-8722,16403,445-926,경기도 화성시 향남읍 향남로 402,경기도 화성시 향남읍 행정리 487번지 1호,445-926,37.1307280406,126.9218562332,대형마트,192983.340400871    ,403222.825363217    ,대규모점포
화성시,롯데쇼핑(주)롯데슈퍼 신향남점,20170428,,1,정상영업,,031-8059-5601,313.4,18603,경기도 화성시 향남읍 행정중앙1로 14 (제이에스플라자),경기도 화성시 향남읍 행정리 462-5번지 제이에스플라자,18603,37.1258784228,126.9163319652,구분없음,192491              ,402706              ,준대규모점포
화성시,카림애비뉴,2017-04-17,,1,정상영업,,02-3011-2762,27586,18476,"경기도 화성시 동탄대로시범길 134 (청계동, 동탄역시범반도유보라아이비파크4.0)",경기도 화성시 청계동 536 동탄역시범반도유보라아이비파크4.0,,,,그 밖의 대규모점포,210075.319585403    ,410817.645865226    ,대규모점포
화성시,이마트 봉담점,20120420,,1,정상영업,,02-380-9414,10611.17,,경기도 화성시 봉담읍 효행로 278,경기도 화성시 봉담읍 동화리 133번지 1호 외 25필지,445893,37.2225812710,126.9720930168,대형마트,,,대규모점포
화성시,레이크꼬모,2019-11-11,,1,정상영업,,1588-9707,24653.29,18497,"경기도 화성시 동탄대로 181 (송동, 동탄린스트라우스더레이크)",경기도 화성시 송동 694 동탄린스트라우스더레이크,18497,37.1720763823,127.1040793298,그 밖의 대규모점포,209253.387443815    ,407725.114639407    ,대규모점포
화성시,홈플러스(주) 병점점,2006-01-20,,1,정상영업,,031 283 2080,13591.83,445-360,경기도 화성시 경기대로 985 (병점동),경기도 화성시 병점동 399번지 4호 외2필지,18412,37.2037240986,127.0367619429,대형마트,203188.196856075    ,411313.309756104    ,대규모점포
화성시,홈플러스(주)화성동탄점,2021-02-10,,1,정상영업,,03180157000,7668.62,445-160,경기도 화성시 동탄중앙로 200 (반송동),경기도 화성시 반송동 98번지,445-160,37.2032386960,127.0681376612,대형마트,206007.25472163     ,411214.942059565    ,대규모점포
,이마트 화성봉담점,2012-04-20,,1,정상영업,,0312281234,10611.17,,효행로  278,133번지 1호,,,,대형마트,,,대규모점포
,(주)이마트 봉담점,20120420,,1,정상영업,,031-228-1252,10611.17,,효행로  278,133번지 1호,,,,대형마트,197532.41800600000  ,413710.96730200000  ,대규모점포

