시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
용인시,봉봉24 기흥구성점,2025-01-02,영업,,,,,편의점,"경기도 용인시 기흥구 구성로 105-15, 분산상가비동 103일부호 (언남동, 하마비마을동일하이빌1차아파트)",경기도 용인시 기흥구 언남동 486 하마비마을동일하이빌1차아파트 분산상가비동 103일부호,16918,37.2944847983,127.1228108920
용인시,씨유 보정플랫폼시티점,2025-05-20,영업,,,,,편의점,"경기도 용인시 기흥구 이현로30번길 3, 솔뫼마을현대홈타운 상가동 1층 (105,106)일부호 (보정동)",경기도 용인시 기흥구 보정동 1169 솔뫼마을현대홈타운 상가동 ,16926,37.3087919847,127.0987820034
용인시,씨유용인sk반도체점,2025-05-16,영업,,,,,편의점,"경기도 용인시 처인구 원삼면 보개원삼로 1566, 101호",경기도 용인시 처인구 원삼면 죽능리 133-11 ,17170,37.1344169935,127.3084874779
용인시,세븐일레븐 용인금학점,2020-03-13,영업,,,,,편의점,경기도 용인시 처인구 금학로383번길 18 (김량장동),경기도 용인시 처인구 김량장동 155-7 ,17044,37.2392221971,127.2062685379
용인시,세븐일레븐 뉴기흥롯데아울렛점,2018-12-05,영업,,,,,편의점,"경기도 용인시 기흥구 신고매로 124, 롯데프리미엄아울렛기흥점 주건축물제1동 1층일부 (고매동)",경기도 용인시 기흥구 고매동 280 롯데프리미엄아울렛기흥점 주건축물제1동 1층일부 ,17087,37.2254498143,127.1209568881
용인시,씨유기흥중부대로점,2025-09-18,영업,,,,,편의점,"경기도 용인시 기흥구 중부대로 814, 1층 일부호 (상하동)",경기도 용인시 기흥구 상하동 148-2 1층 일부호,17077,37.2560859119,127.1433571363
용인시,세븐일레븐(용인역북점),2003-03-28,영업,,,,,편의점,경기도 용인시 처인구 명지로 15-8 (역북동),경기도 용인시 처인구 역북동 722-4 ,17057,37.2344205123,127.1896923715
용인시,씨유 죽전스퀘어점,2024-12-27,영업,,,,,편의점,"경기도 용인시 수지구 디지털벨리로 81, 다우기술사옥 1층 일부호 (죽전동)",경기도 용인시 수지구 죽전동 23-7 다우기술 ,16878,37.3331363322,127.1372022789
용인시,지에스25기흥롯데점,2019-06-24,영업,,,,,편의점,"경기도 용인시 기흥구 신정로 25, 201동 120일부호 (신갈동, 신흥덕롯데캐슬레이시티)",경기도 용인시 기흥구 신갈동 736 신흥덕롯데캐슬레이시티 201동 120일부호,17094,37.2715227277,127.1024425519
용인시,씨유 기흥영덕점,2019-03-14,영업,,,,,편의점,"경기도 용인시 기흥구 흥덕4로30번길 11, 상가동 1층 104일부호 (영덕동, 흥덕마을 13단지 경남아너스빌)",경기도 용인시 기흥구 영덕동 1117 흥덕마을 13단지 경남아너스빌 상가동 104일부호,16948,37.2743247458,127.0914640917
용인시,세븐일레븐 성복역점,2020-11-12,영업,,,,,편의점,"경기도 용인시 수지구 수지로112번길 11, 1층 105호일부호 (성복동)",경기도 용인시 수지구 성복동 66-10 ,16858,37.3125953981,127.0804570894
용인시,세븐일레븐 성복롯데캐슬점,2019-01-03,영업,,,,,편의점,"경기도 용인시 수지구 심곡로 87, 수지 제일 아이조움 B210호 (성복동)",경기도 용인시 수지구 성복동 33-5 수지 제일 아이조움 ,16860,37.3107161657,127.0817765900
용인시,gs25 기흥풍경채,2024-02-23,영업,,,,,편의점,"경기도 용인시 기흥구 흥덕1로 20, 101일부호 (영덕동, 광교 풍경채 어바니티)",경기도 용인시 기흥구 영덕동 751-3 광교 풍경채 어바니티 101일부호,16955,37.2703968975,127.0692093665
용인시,씨스페이스 다이어리,2024-09-19,영업,,,,,편의점,"경기도 용인시 처인구 모현읍 곡현로485번길 30, 2동 지면과맞닿은 지하2층 일부",경기도 용인시 처인구 모현읍 매산리 산 85-2 ,17031,37.3275722674,127.2191313916
용인시,씨유용인유운점,2024-04-22,영업,,,,,편의점,"경기도 용인시 처인구 포곡읍 곡현로 185, 1층 일부",경기도 용인시 처인구 포곡읍 유운리 204-3 ,17022,37.3029040992,127.2242106234
용인시,씨유 뉴강남대정문점,2020-03-06,영업,,,,,편의점,"경기도 용인시 기흥구 강남로 8, 우성메디피아 105일부호 (구갈동)",경기도 용인시 기흥구 구갈동 595 우성메디피아 105일부호,16978,37.2709004844,127.1272935690
용인시,씨유양지중부센트럴점,2024-04-22,영업,,,,,편의점,"경기도 용인시 처인구 양지면 중부대로 2236, B동 1층",경기도 용인시 처인구 양지면 양지리 484-3 ,17158,37.2333045103,127.2887232187
용인시,씨유 단국대죽전웅비홀점,2024-03-05,영업,,,,,편의점,경기도 용인시 수지구 죽전로 152 (기흥구 마북로 247번길 109)단국대학교 웅비홀 지하1층 일부(107)호 (죽전동),경기도 용인시 수지구 죽전동 1491 단국대학교 ,16890,37.3188404496,127.1314134583
용인시,지에스25용인통삼점,2019-08-19,영업,,,,,편의점,"경기도 용인시 처인구 남사읍 경기동로 38, 1층일부",경기도 용인시 처인구 남사읍 통삼리 620-8 1층일부 ,17118,37.1470565967,127.1331608756
용인시,씨유보평스타힐스점,2024-07-09,영업,,,,,편의점,"경기도 용인시 처인구 한터로 55-30, 근린생활시설1동 101호 (유방동, 용인보평역 서희스타힐스 리버파크)",경기도 용인시 처인구 유방동 330-1 용인보평역 서희스타힐스 리버파크 ,17041,37.2566802435,127.2164966298
용인시,지에스25모현원룸,2024-02-28,영업,,,,,편의점,"경기도 용인시 처인구 모현읍 외대로26번길 10, 1층 101,102호","경기도 용인시 처인구 모현읍 왕산리 503-1 101,102호",17035,37.3356587680,127.2518499816
용인시,씨유 처인주공2단지점,2024-02-29,영업,,,,,편의점,"경기도 용인시 처인구 중부대로1388번길 6-16, 김량주공2단지아파트 상가동 103호 (김량장동)",경기도 용인시 처인구 김량장동 502-3 김량주공2단지아파트 ,17061,37.2330143013,127.1966425663
용인시,세븐일레븐 구성역플랫폼시티점,2024-03-25,영업,,,,,편의점,"경기도 용인시 기흥구 구성로 17, 1층 101호 일부호 (마북동)",경기도 용인시 기흥구 마북동 370-8 ,16917,37.2951879163,127.1116713808
용인시,이마트24 용인천덕산로점,2024-03-14,영업,,,,,편의점,"경기도 용인시 처인구 남사읍 천덕산로 279, 1층 일부",경기도 용인시 처인구 남사읍 진목리 200-1 ,17124,37.1056613019,127.1353864157
용인시,GS25기흥상갈점,2020-06-11,영업,,,,,편의점,"경기도 용인시 기흥구 상갈로 31, 진빌딩 1층 101일부호 (상갈동)",경기도 용인시 기흥구 상갈동 119-8 진빌딩 1층 101일부호 ,17067,37.2691534330,127.1082635834
용인시,씨유 언남동일점,2017-06-16,영업,,,,,편의점,"경기도 용인시 기흥구 언남로 17-1, 동일하이빌2차아파트 상가동 101호 (언남동)",경기도 용인시 기흥구 언남동 496 동일하이빌2차아파트 ,16918,37.2934361418,127.1275434602
용인시,씨유수지롯데캐슬점,2024-08-29,영업,,,,,편의점,"경기도 용인시 수지구 만현로 27, 만현마을1단지 롯데캐슬아파트 상가동 109호,110호 (상현동)",경기도 용인시 수지구 상현동 859 만현마을롯데캐슬아파트 ,16928,37.3125988838,127.0891580094
용인시,씨유 광교풍경채점,2024-03-15,영업,,,,,편의점,"경기도 용인시 기흥구 흥덕1로 20, A114,A115호 (영덕동, 광교 풍경채 어바니티)",경기도 용인시 기흥구 영덕동 751-3 광교 풍경채 어바니티 ,16955,37.2703968975,127.0692093665
용인시,씨유용인둔전힐스점,2024-03-21,영업,,,,,편의점,"경기도 용인시 처인구 금어로 46, B동 B102호 (고림동, 힐스테이트 용인 둔전역)",경기도 용인시 처인구 고림동 1021 힐스테이트 용인 둔전역 ,17038,37.2647585009,127.2210114507
용인시,씨유 신갈캐슬점,2024-03-29,영업,,,,,편의점,"경기도 용인시 기흥구 신갈로58번길 14, 1층 일부호 (신갈동)",경기도 용인시 기흥구 신갈동 61-7 1층 일부호 ,17064,37.2721158361,127.1073007801
용인시,GS25강남대빌리지점,2013-11-27,영업,,,,,편의점,"경기도 용인시 기흥구 강남서로67번길 1, 1층 일부호 (구갈동)",경기도 용인시 기흥구 구갈동 564-3 일부호,16977,37.2767927437,127.1292497885
용인시,GS25 동백사거리점,2024-08-22,영업,,,,,편의점,경기도 용인시 기흥구 평촌1로8번길 11-28 (동백동),경기도 용인시 기흥구 동백동 607-1 ,17001,37.2854594500,127.1514312984
용인시,(주)코리아세븐 용인둔전중앙점,2021-03-05,영업,,,,,편의점,"경기도 용인시 처인구 포곡읍 포곡로 99, 1층 일부호",경기도 용인시 처인구 포곡읍 둔전리 378-26 1층 일부호,17027,37.2692008731,127.2165737608
용인시,GS25 용인청덕점,2016-10-24,영업,,,,,편의점,"경기도 용인시 기흥구 구성로 395 (청덕동, 상가동 101호)",경기도 용인시 기흥구 청덕동 565 상가동 101호 ,16894,37.2926106620,127.1525039735
용인시,씨유 신갈도현점,2024-04-16,영업,,,,,편의점,"경기도 용인시 기흥구 구갈로 115-18, 도현마을현대아이파크아파트 1층 108 우측일부호 (신갈동)",경기도 용인시 기흥구 신갈동 165 도현마을현대아이파크아파트 108일부호,16962,37.2864650997,127.1097419702
용인시,세븐일레븐 용인보라본점,2020-08-27,영업,,,,,편의점,"경기도 용인시 기흥구 한보라1로 8, 스카이프라자 105일부호 (보라동)",경기도 용인시 기흥구 보라동 573-6 스카이프라자 105일부호 ,17080,37.2540047777,127.1094245801
용인시,지에스25용인CGV점,2018-02-07,영업,,,,,편의점,"경기도 용인시 처인구 금령로90번길 3-4, 1층 (김량장동)",경기도 용인시 처인구 김량장동 87-2 1층 일부 ,17051,37.2350309622,127.2063862630
용인시,세븐일레븐 용인구갈타운점,2016-11-02,영업,,,,,편의점,"경기도 용인시 기흥구 기흥로14번길 12-2 (구갈동, 1층)",경기도 용인시 기흥구 구갈동 275 1층 ,16975,37.2773858420,127.1173464587
용인시,지에스25처인고림점,2024-10-17,영업,,,,,편의점,"경기도 용인시 처인구 고림로110번길 27, 1층 일부 (고림동)",경기도 용인시 처인구 고림동 748-7 ,17151,37.2403392099,127.2170764718
용인시,씨유 나눔용인데시앙점,2024-07-18,영업,,,,,편의점,"경기도 용인시 처인구 금령로90번길 11, 상가1동 104호 (김량장동)",경기도 용인시 처인구 김량장동 309-1 ,17051,37.2340881492,127.2078667597
용인시,세븐일레븐 용인카페거리점,2017-11-06,영업,,,,,편의점,"경기도 용인시 기흥구 죽전로15번길 7-3 (보정동, 1층 일부)",경기도 용인시 기흥구 보정동 1193-7 1층 일부 ,16897,37.3211604267,127.1099802409
용인시,지에스25 용인곡현로점,2024-11-26,영업,,,,,편의점,"경기도 용인시 처인구 포곡읍 곡현로 332, 1층 일부",경기도 용인시 처인구 포곡읍 신원리 276-5 ,17022,37.3145770216,127.2203195940
용인시,이마트24 용인모현왕림점,2024-10-10,영업,,,,,편의점,"경기도 용인시 처인구 모현읍 왕림로50번길 12-5, 106호 (대풍빌라트2)",경기도 용인시 처인구 모현읍 동림리 39 대풍빌라트2 ,16884,37.3423384228,127.1806009337
용인시,세븐일레븐강남대타운점,2013-02-01,영업,,,,,편의점,"경기도 용인시 기흥구 강남동로 18 (구갈동, 강남마을코오롱하늘채상가동 106호)",경기도 용인시 기흥구 구갈동 597 강남마을코오롱하늘채상가동 106호 ,16978,37.2708249922,127.1290873089
용인시,씨유용인쌍용점,2024-07-25,영업,,,,,편의점,"경기도 용인시 기흥구 중부대로788번길 20, 104일부호 (상하동, 수원동마을 쌍용아파트)",경기도 용인시 기흥구 상하동 621 분산상가동 104일부호,17077,37.2582744378,127.1397606766
용인시,씨유동천더샵이스트포레점,20200702,영업,,,,,편의점,"경기도 용인시 수지구 수풍로 89, 102호 일부호 (동천동, 더샵 동천 이스트포레)",경기도 용인시 수지구 동천동 산 151-2 더샵 동천 이스트포레 ,16821,37.3320194760,127.0931273042
용인시,세븐일레븐 용인서천본점,2021-05-17,영업,,,,,편의점,"경기도 용인시 기흥구 서천로117번길 9, 원희캐슬 서천2 1층 114일부호 (서천동)",경기도 용인시 기흥구 서천동 807 원희캐슬 서천2 1층 114일부호,17108,37.2370175309,127.0740217171
용인시,GS25 수지삼영점,20161024,영업,,,,,편의점,"경기도 용인시 수지구 성복2로76번길 26-2 (성복동, 샤르망3 103호일부)",경기도 용인시 수지구 성복동 748 샤르망3 103호일부 ,16848,37.3148931335,127.0802298934
용인시,씨유기흥힉스점,2019-12-23,영업,,,,,편의점,"경기도 용인시 기흥구 중부대로 184, 힉스유타워 A동 161일부호 (영덕동)",경기도 용인시 기흥구 영덕동 1315 힉스유타워A동 161일부호 ,17095,37.2691657044,127.0905783853
용인시,씨유기흥동백점,20210504,영업,,,,,편의점,"경기도 용인시 기흥구 동백2로 14, 어은목마을경남아너스빌 상가동 1층 101일부호 (중동)",경기도 용인시 기흥구 중동 1050 어은목마을경남아너스빌 상가동 1층 101일부호 ,17010,37.2673979567,127.1553605510
용인시,주식회사 허스키유통,20210705,영업,,,,,편의점,"경기도 용인시 처인구 원삼면 보개원삼로 1460, 1동 1호 일부",경기도 용인시 처인구 원삼면 목신리 271-1 1동 1호 일부 ,17170,37.1257664194,127.3104005401
용인시,지에스25죽전탄천점,20210702,영업,,,,,편의점,"경기도 용인시 수지구 대지로15번길 80, 대지마을현대홈타운3차2단지아파트 1층 101호 일부호 (죽전동)",경기도 용인시 수지구 죽전동 1118 대지마을현대홈타운3차2단지아파트 ,,,
용인시,GS25 신봉센트레빌점,2021-06-15,영업,,,,,편의점,"경기도 용인시 수지구 신봉1로 214, 근린생활시설 1층 105 일부호 (신봉동, 신봉마을 동부센트레빌 5단지)",경기도 용인시 수지구 신봉동 949 신봉마을 동부센트레빌 5단지 ,16811,37.3309145510,127.0662791055
용인시,지에스25포곡골든점,2018-11-29,영업,,,,,편의점,"경기도 용인시 처인구 포곡읍 전대로78번길 19-2, 1층 101호",경기도 용인시 처인구 포곡읍 전대리 356-1 골든튤립에버호텔 ,17023,37.2870670074,127.2167549578
용인시,지에스25용인모현점,2018-10-25,영업,,,,,편의점,"경기도 용인시 처인구 모현읍 외대로 22, 1층 103,104호",경기도 용인시 처인구 모현읍 왕산리 945-18 원당프라자 ,17035,37.3364521983,127.2519489714
용인시,GS25명지대후문점,2017-09-11,영업,,,,,편의점,"경기도 용인시 처인구 명지로116번길 9-58 (남동, 지하1층, 102호)","경기도 용인시 처인구 남동 581-2 지하1층, 102호 ",17058,37.2245383208,127.1818423494
용인시,지에스25 용인빌리지점,2024-01-30,영업,,,,,편의점,"경기도 용인시 처인구 중부대로1424번길 10, 101호 (김량장동, 현대하이츠)",경기도 용인시 처인구 김량장동 351-11 현대하이츠 ,17062,37.2318298064,127.2023064851
용인시,세븐일레븐 동백모아미래도점,2021-04-13,영업,,,,,편의점,"경기도 용인시 기흥구 동백8로 90, 상가동 105-2, 106-2호 (동백동, 백현마을모아미래도1단지아파트)",경기도 용인시 기흥구 동백동 599 백현마을모아미래도1단지아파트 ,17003,37.2840265400,127.1608462796
용인시,이마트24용인백암점,20171116,영업,,,,,편의점,"경기도 용인시 처인구 백암면 죽양대로 809 (2층 일부, 지면과 맞닿음)","경기도 용인시 처인구 백암면 백봉리 600-2 (2층 일부, 지면과 맞닿음) ",17180,37.1398428014,127.3941257346
용인시,지에스25언남리가점,2023-09-07,영업,,,,,편의점,"경기도 용인시 기흥구 언남로 5, B103호 (언남동, 스파팰리스리가)",경기도 용인시 기흥구 언남동 503 스파팰리스리가 ,16918,37.2926403692,127.1267350578
용인시,GS25용인갈담점,2011-09-26,영업,,,,,편의점,경기도 용인시 처인구 모현읍 백옥대로 2228,경기도 용인시 처인구 모현읍 갈담리 332-6 GS25마트내 ,17036,37.3234205575,127.2446327304
용인시,지에스25포곡로드점,2023-12-05,영업,,,,,편의점,"경기도 용인시 처인구 포곡읍 석성로 1138, 1층 일부",경기도 용인시 처인구 포곡읍 영문리 497-20 ,17023,37.2789799705,127.2199099034
용인시,(주)코리아세븐 구갈타운점,2019-04-24,영업,,,,,편의점,"경기도 용인시 기흥구 관곡로77번길 3-12, 구갈중앙프라자 107호 일부호 (구갈동)",경기도 용인시 기흥구 구갈동 360-3 구갈중앙프라자 ,16963,37.2821907593,127.1147162837
용인시,GS25 경희대기숙사1점,2023-11-24,영업,,,,,편의점,"경기도 용인시 기흥구 덕영대로 1732, 경희대학교국제캠퍼스 제2기숙사 1층 102호 일부호 (서천동)",경기도 용인시 기흥구 서천동 1 경희대학교국제캠퍼스 ,17104,37.2443406271,127.0801141444
용인시,지에스25용인한숲점,2018-08-28,영업,,,,,편의점,"경기도 용인시 처인구 남사읍 한숲로 60, 1층 105호",경기도 용인시 처인구 남사읍 아곡리 698 1층 105호 일부 ,17117,37.1532721071,127.1716679279
용인시,GS25 수지수석점,2020-11-30,영업,,,,,편의점,"경기도 용인시 수지구 수지로296번길 47, 수석빌딩 1층 103호일부호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 1080-1 수석빌딩 ,16841,37.3218371307,127.0940964234
용인시,지에스25고림내안애점,2018-09-28,영업,,,,,편의점,"경기도 용인시 처인구 경안천로 112, 상가동 1층 101호 (고림동, 고림지구 양우내안애 에듀파크)",경기도 용인시 처인구 고림동 1005 고림지구 양우내안애 에듀파크 상가동 101호 ,17148,37.2409362954,127.2142217628
용인시,CU수지고기프리미엄,2024-01-25,영업,,,,,편의점,"경기도 용인시 수지구 고기로 379, 1층 일부호 (고기동)",경기도 용인시 수지구 고기동 109-2 ,16801,37.3588249731,127.0672590540
용인시,씨유수지동천점,20171101,영업,,,,,편의점,"경기도 용인시 수지구 동천로 12, 107호 (동천동, 하나프라자)",경기도 용인시 수지구 동천동 180-5 하나프라자 107호,16825,37.3416473798,127.1013958140
용인시,씨유용인영풍점,2019-03-07,영업,,,,,편의점,"경기도 용인시 처인구 이동읍 경기동로706번길 1, 1층 일부",경기도 용인시 처인구 이동읍 송전리 609 ,17136,37.1382791890,127.1978994667
용인시,씨유 용인청덕중앙점,2023-07-13,영업,,,,,편의점,"경기도 용인시 기흥구 구성3로28번길 12, 한양프라자 101일부호 (청덕동)",경기도 용인시 기흥구 청덕동 502-9 한양프라자 101일부호 ,16892,37.2946096069,127.1517726925
용인시,씨유용인터미널점,2011-04-05,영업,,,,,편의점,"경기도 용인시 처인구 백옥대로 1076 (김량장동, 외1필지 훼미리마트 내)",경기도 용인시 처인구 김량장동 24 외1필지 훼미리마트 내 ,17063,37.2318480816,127.2096678505
용인시,세븐일레븐 용인원암점,2023-03-10,영업,,,,,편의점,"경기도 용인시 처인구 남사읍 천덕산로 476, 1층 1호",경기도 용인시 처인구 남사읍 원암리 194-9 ,17124,37.0914392046,127.1481022669
용인시,세븐일레븐 동백제니스점,2023-10-13,영업,,,,,편의점,"경기도 용인시 기흥구 동백죽전대로 507, 2동 142호 (동백동, 용인동백두산위브더제니스)",경기도 용인시 기흥구 동백동 694 용인동백두산위브더제니스 ,16993,37.2851220110,127.1501016751
용인시,세븐일레븐 상하퍼스트점,20220125,영업,,,,,편의점,"경기도 용인시 기흥구 언동로 214-2, 가동 101호 일부호 (상하동)",경기도 용인시 기흥구 상하동 492 ,16986,37.2767733398,127.1434738790
용인시,세븐일레븐 용인둔전시티점,2021-12-31,영업,,,,,편의점,"경기도 용인시 처인구 포곡읍 포곡로118번길 7, 1층 편의점 내",경기도 용인시 처인구 포곡읍 둔전리 155-4 1층 편의점 내 ,17027,37.2695041395,127.2190088606
용인시,세븐일레븐 서리중앙점,2023-12-15,영업,,,,,편의점,"경기도 용인시 처인구 이동읍 서리로102번길 1-8, 1층 일부",경기도 용인시 처인구 이동읍 서리 180-1 서리복지회관 ,17127,37.1933218183,127.1782212958
용인시,GS25흥덕중앙점,2016-03-24,영업,,,,,편의점,"경기도 용인시 기흥구 흥덕중앙로105번길 41 (영덕동, 101호)",경기도 용인시 기흥구 영덕동 952 101호 ,16951,37.2800099340,127.0778743281
용인시,씨유명지대정은점,2019-01-25,영업,,,,,편의점,"경기도 용인시 처인구 명지로116번길 16, 1층 일부 (남동)",경기도 용인시 처인구 남동 615 그린빌 ,17058,37.2249042757,127.1872514768
용인시,씨유 수지신봉자이점,2023-10-25,영업,,,,,편의점,"경기도 용인시 수지구 신봉2로 30, 미래상가 1층 113호 일부, 115호 일부호 (신봉동)",경기도 용인시 수지구 신봉동 87-5 미래상가 ,16817,37.3252098816,127.0765380496
용인시,세븐일레븐용인터미널점,2016-03-18,영업,,,,,편의점,"경기도 용인시 처인구 중부대로 1486, A동 (김량장동, 1층일부)",경기도 용인시 처인구 김량장동 23-1 ,17063,37.2326053095,127.2096874938
용인시,GS25포곡으뜸점,2016-07-15,영업,,,,,편의점,경기도 용인시 처인구 포곡읍 전대로 30,경기도 용인시 처인구 포곡읍 전대리 137-3 ,17023,37.2820035372,127.2215569675
용인시,씨유남사봉명점,2019-03-22,영업,,,,,편의점,"경기도 용인시 처인구 남사읍 처인성로 25, 1층 일부",경기도 용인시 처인구 남사읍 봉명리 74-1 ,17118,37.1088683064,127.1347182533
용인시,씨유용인마평점,2019-03-08,영업,,,,,편의점,"경기도 용인시 처인구 금령로 164, 1층 일부 (마평동)",경기도 용인시 처인구 마평동 627-9 1층 일부 ,17154,37.2344011779,127.2142464318
용인시,지에스25기흥중부대로점,2024-02-13,영업,,,,,편의점,"경기도 용인시 기흥구 중부대로 734, 비동 1층 (상하동)",경기도 용인시 기흥구 상하동 307-3 비동 ,17070,37.2622130116,127.1395840299
용인시,씨유 수지애플프라자점,20221124,영업,,,,,편의점,"경기도 용인시 수지구 현암로 101, 애플프라자 1층 104호 일부호 (죽전동)",경기도 용인시 수지구 죽전동 1176-1 애플프라자 ,16875,37.3319571004,127.1204675845
용인시,씨유모현초부점,2019-05-02,영업,,,,,편의점,"경기도 용인시 처인구 모현읍 백옥대로 1996, 1층 일부",경기도 용인시 처인구 모현읍 초부리 808-16 ,17037,37.3042553736,127.2357041499
용인시,씨유용인둔전점,2019-01-23,영업,,,,,편의점,"경기도 용인시 처인구 포곡읍 포곡로117번길 11, 1층 일부",경기도 용인시 처인구 포곡읍 둔전리 367 송암빌딩 ,17027,37.2707353135,127.2174364965
용인시,세븐일레븐죽전2점,2020-03-27,영업,,,,,편의점,"경기도 용인시 수지구 대지로 43, 금강프라자 1층 105일부호 (죽전동)",경기도 용인시 수지구 죽전동 484-9 금강프라자 ,16872,37.3286110329,127.1142987721
용인시,미니스톱용인영화점,20161222,영업,,,,,편의점,"경기도 용인시 처인구 경안천로256번길 47-12 (고림동, 임원마을아파트 상가동 101,102호 일부)","경기도 용인시 처인구 고림동 996 임원마을아파트 상가동 101,102호 일부 ",,,
용인시,지에스25 기흥센트럴점,2018-08-16,영업,,,,,편의점,"경기도 용인시 기흥구 기흥역로58번길 10, 근린생활시설동 1층 1-110호 (구갈동, 기흥역센트럴푸르지오)",경기도 용인시 기흥구 구갈동 234-2 기흥역센트럴푸르지오 근린생활시설 1층 1-110호 ,17066,37.2728697370,127.1201101974
용인시,지에스25흥덕이시티점,2023-10-05,영업,,,,,편의점,"경기도 용인시 기흥구 흥덕2로87번길 18, 이씨티 A117일부호 (영덕동)",경기도 용인시 기흥구 영덕동 985-1 이씨티 A117일부호 ,16954,37.2759130636,127.0715918075
용인시,지에스25(GS25)흥덕유타워,2022-11-25,영업,,,,,편의점,"경기도 용인시 기흥구 흥덕중앙로 120, U-TOWER 103호 일부호 (영덕동)",경기도 용인시 기흥구 영덕동 1029 U-TOWER ,16950,37.2748617644,127.0800687639
용인시,이마트24R동백역점,20210824,영업,,,,,편의점,"경기도 용인시 기흥구 동백3로11번길 13, 메디팰리스 1층 104일부호 (중동)",경기도 용인시 기흥구 중동 850-5 1층 104일부호 ,17006,37.2700578490,127.1525399726
용인시,씨유용인민속촌입구점,2022-07-18,영업,,,,,편의점,"경기도 용인시 기흥구 민속촌로 43, 102호 일부호 (보라동, 현대빌딩)",경기도 용인시 기흥구 보라동 407-1 현대빌딩 102호 일부호 ,17074,37.2552951313,127.1098351571
용인시,지에스25(GS25)수지초입,20220915,영업,,,,,편의점,"경기도 용인시 수지구 문인로 56, 가동 1층 일부호 (동천동)",경기도 용인시 수지구 동천동 884-7 ,16828,37.3333474192,127.0966082492
용인시,CU 수지신봉마을점,20221025,영업,,,,,편의점,"경기도 용인시 수지구 신봉3로12번길 9, 상가동 지하1층 B01호 일부호 (신봉동, 신봉마을 동일하이빌4단지)",경기도 용인시 수지구 신봉동 976 신봉마을 동일하이빌4단지 ,16808,37.3293961948,127.0651816324
